Price,Close,High,Low,Open,Volume
Ticker,^HSI,^HSI,^HSI,^HSI,^HSI
Date,,,,,
2020-02-19,27655.810546875,27697.4609375,27448.599609375,27486.4609375,1471538100
2020-02-20,27609.16015625,27767.279296875,27383.130859375,27767.279296875,1582073100
2020-02-21,27308.810546875,27484.529296875,27264.779296875,27450.4609375,1773613400
2020-02-24,26820.880859375,27105.349609375,26813.220703125,27105.349609375,2044657000
2020-02-25,26893.23046875,26914.05078125,26667.0390625,26722.390625,1924042900
2020-02-26,26696.490234375,26776.060546875,26479.900390625,26479.900390625,2040000000
2020-02-27,26778.619140625,26849.5703125,26419.970703125,26529.169921875,2110369700
2020-02-28,26129.9296875,26313.55078125,25989.41015625,26249.060546875,3191426200
2020-03-02,26291.6796875,26375.91015625,26077.73046875,26077.73046875,2201535600
2020-03-03,26284.8203125,26527.75,26233.390625,26419.130859375,2136295000
2020-03-04,26222.0703125,26372.48046875,26038.390625,26321.560546875,1957062400
2020-03-05,26767.869140625,26805.580078125,26315.359375,26348.16015625,2522843200
2020-03-06,26146.669921875,26408.80078125,26084.23046875,26397.779296875,2646519300
2020-03-09,25040.4609375,25321.279296875,24948.380859375,25134.01953125,4677892400
2020-03-10,25392.509765625,25578.609375,24978.970703125,25285.6796875,3225661100
2020-03-11,25231.609375,25493.23046875,25140.380859375,25459.9609375,2627625600
2020-03-12,24309.0703125,24657.669921875,24117.939453125,24657.669921875,3748928400
2020-03-13,24032.91015625,24184.48046875,22519.3203125,22519.3203125,5495155700
2020-03-16,23063.5703125,23631.529296875,22842.25,23317.810546875,4067029300
2020-03-17,23263.73046875,23401.19921875,22676.4609375,23001.759765625,3637973700
2020-03-18,22291.8203125,23425.029296875,22167.419921875,23023.33984375,4217153600
2020-03-19,21709.130859375,22380.33984375,21139.259765625,22221.380859375,5628397600
2020-03-20,22805.0703125,22805.0703125,22147.33984375,22147.33984375,4528187900
2020-03-23,21696.130859375,21696.130859375,21696.130859375,21696.130859375,0
2020-03-24,22663.490234375,22753.009765625,22383.25,22497.5703125,3614066700
2020-03-25,23527.189453125,23569.44921875,23062.23046875,23255.91015625,3605374900
2020-03-26,23352.33984375,23604.830078125,23163.669921875,23604.830078125,2519508100
2020-03-27,23484.279296875,23791.19921875,23354.009765625,23768.41015625,2199674300
2020-03-30,23175.109375,23491.509765625,22973.330078125,23020.849609375,2553435900
2020-03-31,23603.48046875,23627.529296875,23238.0390625,23613.26953125,2876326600
2020-04-01,23085.7890625,23540.009765625,22947.640625,23365.900390625,2879977600
2020-04-02,23280.060546875,23280.060546875,22756.130859375,22838.669921875,2560937400
2020-04-03,23236.109375,23236.109375,23030.580078125,23072.94921875,1870630600
2020-04-06,23749.119140625,23832.9296875,23271.470703125,23558.830078125,1834036600
2020-04-07,24253.2890625,24262.009765625,23796.029296875,24093.05078125,2535034600
2020-04-08,23970.369140625,24191.3203125,23897.400390625,24191.3203125,1840854100
2020-04-09,24300.330078125,24308.689453125,24045.1796875,24181.3203125,1725334600
2020-04-14,24435.400390625,24546.390625,24283.130859375,24347.609375,2050447800
2020-04-15,24145.33984375,24603.599609375,24090.5,24499.859375,1906625200
2020-04-16,24006.44921875,24102.91015625,23854.7890625,24025.44921875,1865473400
2020-04-17,24380.0,24666.640625,24308.779296875,24457.830078125,1937579000
2020-04-20,24330.01953125,24503.560546875,24225.55078125,24503.560546875,1375091600
2020-04-21,23793.55078125,24247.83984375,23676.130859375,24247.83984375,2160661700
2020-04-22,23893.359375,23939.2890625,23483.310546875,23540.5390625,1668362400
2020-04-23,23977.3203125,24107.880859375,23806.30078125,23983.650390625,1814344800
2020-04-24,23831.330078125,23957.169921875,23730.490234375,23844.55078125,1301664900
2020-04-27,24280.140625,24318.810546875,24030.5390625,24030.66015625,1592713000
2020-04-28,24575.9609375,24582.66015625,24176.880859375,24401.119140625,1687557300
2020-04-29,24643.58984375,24855.470703125,24549.619140625,24786.01953125,1648009000
2020-05-04,23613.80078125,23897.529296875,23584.94921875,23895.109375,2556774000
2020-05-05,23868.66015625,23928.44921875,23697.880859375,23755.76953125,1332967300
2020-05-06,24137.48046875,24235.029296875,23868.01953125,23868.01953125,1890000000
2020-05-07,23980.630859375,24120.810546875,23913.5,24120.810546875,1317060000
2020-05-08,24230.169921875,24263.73046875,24097.119140625,24193.359375,1274113200
2020-05-11,24602.060546875,24766.830078125,24470.1796875,24470.1796875,1458200000
2020-05-12,24245.6796875,24411.0390625,24136.19921875,24358.0,1479628600
2020-05-13,24180.30078125,24320.19921875,23979.369140625,24111.669921875,1359038500
2020-05-14,23829.740234375,24081.189453125,23790.26953125,24038.0703125,1697720800
2020-05-15,23797.470703125,23985.119140625,23671.609375,23834.6796875,1509478600
2020-05-18,23934.76953125,23952.05078125,23722.169921875,23736.669921875,1645114700
2020-05-19,24388.130859375,24552.55078125,24314.44921875,24489.55078125,2022987500
2020-05-20,24399.94921875,24514.869140625,24315.75,24462.900390625,1432021300
2020-05-21,24280.029296875,24528.91015625,24208.16015625,24528.91015625,1474345000
2020-05-22,22930.140625,23756.91015625,22878.259765625,23756.91015625,3680989100
2020-05-25,22952.240234375,22968.650390625,22519.73046875,22725.69921875,1769029000
2020-05-26,23384.66015625,23481.48046875,23165.490234375,23198.33984375,1421148200
2020-05-27,23301.359375,23515.140625,23134.609375,23515.140625,1837146100
2020-05-28,23132.759765625,23451.779296875,22779.619140625,23206.75,2356792600
2020-05-29,22961.470703125,23089.76953125,22781.109375,22781.109375,3621412000
2020-06-01,23732.51953125,23806.3203125,23539.91015625,23539.91015625,2569148800
2020-06-02,23995.939453125,23995.939453125,23766.150390625,23792.240234375,1813293900
2020-06-03,24325.619140625,24364.009765625,24219.9609375,24303.560546875,2455118300
2020-06-04,24366.30078125,24643.83984375,24204.099609375,24643.83984375,1888873500
2020-06-05,24770.41015625,24810.220703125,24253.560546875,24388.1796875,2397618300
2020-06-08,24776.76953125,25018.779296875,24678.55078125,25018.05078125,2123439500
2020-06-09,25057.220703125,25253.669921875,24837.73046875,24906.009765625,2203396500
2020-06-10,25049.73046875,25303.779296875,24968.30078125,25179.029296875,1971349200
2020-06-11,24480.150390625,25059.3203125,24480.150390625,24997.83984375,1838958200
2020-06-12,24301.380859375,24317.720703125,23895.029296875,23920.69921875,1824519600
2020-06-15,23776.94921875,24242.970703125,23684.9609375,23991.380859375,2104538300
2020-06-16,24344.08984375,24534.76953125,24302.25,24318.150390625,1611589900
2020-06-17,24481.41015625,24532.009765625,24195.8203125,24363.390625,1278279300
2020-06-18,24464.939453125,24464.939453125,24121.890625,24386.310546875,1811327100
2020-06-19,24643.890625,24776.5390625,24334.359375,24373.359375,2390285700
2020-06-22,24511.33984375,24628.94921875,24391.169921875,24528.529296875,1612294200
2020-06-23,24907.33984375,24907.33984375,24184.880859375,24541.439453125,1549053700
2020-06-24,24781.580078125,25071.3203125,24770.94921875,25034.869140625,1431913700
2020-06-26,24549.990234375,24756.580078125,24537.76953125,24697.98046875,1509260100
2020-06-29,24301.279296875,24627.640625,24148.619140625,24627.640625,1835855400
2020-06-30,24427.189453125,24598.609375,24271.76953125,24468.240234375,1892323300
2020-07-02,25124.189453125,25124.189453125,24563.5703125,24563.5703125,2746546400
2020-07-03,25373.119140625,25453.580078125,25182.599609375,25319.279296875,2320568900
2020-07-06,26339.16015625,26453.609375,25543.150390625,25545.5390625,4883381900
2020-07-07,25975.66015625,26782.619140625,25911.740234375,26571.080078125,3913840700
2020-07-08,26129.1796875,26299.83984375,25849.779296875,26078.609375,2582679500
2020-07-09,26210.16015625,26374.939453125,26016.75,26351.130859375,2452681700
2020-07-10,25727.41015625,26137.91015625,25570.359375,25931.779296875,2142150800
2020-07-13,25772.119140625,26103.83984375,25715.240234375,25848.80078125,2127288800
2020-07-14,25477.890625,25663.16015625,25254.3203125,25663.16015625,2180279200
2020-07-15,25481.580078125,25888.779296875,25299.359375,25888.779296875,1849317300
2020-07-16,24970.689453125,25576.490234375,24919.94921875,25549.400390625,1935051700
2020-07-17,25089.169921875,25263.970703125,25015.279296875,25142.060546875,1362500400
2020-07-20,25057.990234375,25222.109375,24766.169921875,25019.599609375,1650620500
2020-07-21,25635.66015625,25635.66015625,25378.380859375,25427.060546875,1752171900
2020-07-22,25057.939453125,25779.66015625,25057.939453125,25575.25,2390051200
2020-07-23,25263.0,25346.359375,24992.369140625,25235.900390625,1910000000
2020-07-24,24705.330078125,25101.099609375,24598.4609375,25040.759765625,3029706400
2020-07-27,24603.259765625,24972.4609375,24526.91015625,24909.9609375,1491211000
2020-07-28,24772.759765625,24942.740234375,24642.349609375,24942.740234375,1358418200
2020-07-29,24883.140625,24905.439453125,24671.509765625,24710.509765625,1080335100
2020-07-30,24710.58984375,25197.310546875,24616.05078125,24979.240234375,1779681900
2020-07-31,24595.349609375,24938.849609375,24534.7890625,24747.2890625,1763233900
2020-08-03,24458.130859375,24647.279296875,24250.98046875,24566.810546875,2012723100
2020-08-04,24946.630859375,25062.41015625,24539.439453125,24664.599609375,1906615900
2020-08-05,25102.5390625,25167.220703125,24868.2890625,25029.390625,1477936300
2020-08-06,24930.580078125,25201.439453125,24641.08984375,25201.439453125,1596206100
2020-08-07,24531.619140625,24909.369140625,24167.7890625,24909.369140625,1610164700
2020-08-10,24377.4296875,24536.009765625,24272.669921875,24376.8203125,1256444100
2020-08-11,24890.6796875,25031.5703125,24662.0390625,24662.0390625,1628363900
2020-08-12,25244.01953125,25291.80078125,24685.439453125,24868.630859375,1763950100
2020-08-13,25230.669921875,25490.01953125,25144.4609375,25490.01953125,1761196500
2020-08-14,25183.009765625,25378.529296875,25040.55078125,25072.44921875,1429766800
2020-08-17,25347.33984375,25588.669921875,25163.2890625,25212.279296875,1955689100
2020-08-18,25367.380859375,25470.970703125,25257.880859375,25470.970703125,1534776000
2020-08-19,25178.91015625,25382.509765625,25079.25,25359.029296875,1132238600
2020-08-20,24791.390625,25055.349609375,24621.3203125,25055.349609375,1995701500
2020-08-21,25113.83984375,25178.7890625,24885.859375,25007.130859375,1210267900
2020-08-24,25551.580078125,25551.580078125,25325.150390625,25352.7890625,1352263800
2020-08-25,25486.220703125,25621.080078125,25352.259765625,25586.990234375,1350837400
2020-08-26,25491.7890625,25603.169921875,25360.029296875,25520.41015625,1319876200
2020-08-27,25281.150390625,25469.76953125,25186.419921875,25469.76953125,1701268300
2020-08-28,25422.060546875,25749.400390625,25258.16015625,25330.76953125,2065272600
2020-08-31,25177.05078125,25847.109375,25177.05078125,25732.490234375,3195378200
2020-09-01,25184.849609375,25254.140625,24995.44921875,25085.669921875,1729452000
2020-09-02,25120.08984375,25239.859375,24931.169921875,25239.859375,2349955800
2020-09-03,25007.599609375,25216.01953125,24854.580078125,25026.990234375,2007341100
2020-09-04,24695.44921875,24813.9609375,24488.640625,24668.80078125,3393745100
2020-09-07,24589.650390625,24908.2890625,24475.609375,24621.01953125,1682872900
2020-09-08,24624.33984375,24785.259765625,24341.3203125,24785.259765625,2074591000
2020-09-09,24468.9296875,24520.919921875,24213.359375,24295.419921875,1749348400
2020-09-10,24313.5390625,24615.599609375,24293.2109375,24584.939453125,1349478000
2020-09-11,24503.310546875,24572.66015625,24293.029296875,24352.630859375,1306598900
2020-09-14,24640.279296875,24750.94921875,24556.51953125,24569.029296875,1091380700
2020-09-15,24732.759765625,24826.869140625,24621.650390625,24621.650390625,1733769600
2020-09-16,24725.630859375,24829.869140625,24635.240234375,24823.9609375,1303202100
2020-09-17,24340.849609375,24713.7890625,24250.900390625,24676.41015625,1630900300
2020-09-18,24455.41015625,24501.16015625,24295.009765625,24381.130859375,2301812900
2020-09-21,23950.689453125,24542.55078125,23928.01953125,24483.91015625,1602081500
2020-09-22,23716.849609375,23908.509765625,23675.619140625,23839.669921875,1553227700
2020-09-23,23742.509765625,23795.189453125,23559.990234375,23701.119140625,1642933400
2020-09-24,23311.0703125,23590.419921875,23225.330078125,23537.830078125,1913657500
2020-09-25,23235.419921875,23495.259765625,23124.25,23425.75,1794075400
2020-09-28,23476.05078125,23523.810546875,23250.33984375,23284.08984375,1446839400
2020-09-29,23275.529296875,23601.400390625,23256.919921875,23584.609375,1526746600
2020-09-30,23459.05078125,23780.869140625,23368.490234375,23548.890625,1453016000
2020-10-05,23767.779296875,24039.390625,23674.51953125,24039.390625,1420427500
2020-10-06,23980.650390625,24005.029296875,23842.25,23895.2109375,1325452200
2020-10-07,24242.859375,24243.91015625,23905.419921875,23999.7890625,1537076100
2020-10-08,24193.349609375,24263.330078125,24021.9296875,24263.330078125,1182030300
2020-10-09,24119.130859375,24343.810546875,24059.2890625,24343.810546875,1358969500
2020-10-12,24649.6796875,24702.810546875,24196.80078125,24217.25,2430403500
2020-10-14,24667.08984375,24808.849609375,24498.939453125,24808.849609375,2550042800
2020-10-15,24158.5390625,24573.25,24102.2109375,24533.75,2134202800
2020-10-16,24386.7890625,24456.970703125,24194.41015625,24194.41015625,2697525100
2020-10-19,24542.259765625,24771.849609375,24478.470703125,24565.4296875,3605537600
2020-10-20,24569.5390625,24600.390625,24456.83984375,24571.640625,1879052000
2020-10-21,24754.419921875,24903.0,24653.16015625,24695.5390625,1929447200
2020-10-22,24786.130859375,24817.009765625,24556.55078125,24696.310546875,2486871200
2020-10-23,24918.779296875,24970.58984375,24683.25,24773.119140625,2368156700
2020-10-27,24787.189453125,24872.51953125,24602.109375,24839.970703125,2435164600
2020-10-28,24708.80078125,24844.7890625,24586.060546875,24773.5390625,2011940400
2020-10-29,24586.599609375,24678.900390625,24258.560546875,24290.009765625,1936749000
2020-10-30,24107.419921875,24600.5390625,24029.94921875,24535.900390625,2537744200
2020-11-02,24460.009765625,24486.01953125,24232.66015625,24274.830078125,2355413200
2020-11-03,24939.73046875,25048.529296875,24689.509765625,24689.560546875,2244353000
2020-11-04,24886.140625,25093.720703125,24733.23046875,24790.0,2305561500
2020-11-05,25695.919921875,25695.919921875,25343.439453125,25500.91015625,2617492000
2020-11-06,25712.970703125,25799.970703125,25540.98046875,25750.779296875,2370476000
2020-11-09,26016.169921875,26172.23046875,25950.41015625,26157.76953125,2350101500
2020-11-10,26301.48046875,26474.0390625,26041.869140625,26474.0390625,3847144100
2020-11-11,26226.98046875,26432.560546875,26168.630859375,26226.80078125,4120773700
2020-11-12,26169.380859375,26460.939453125,26071.150390625,26409.33984375,2679020500
2020-11-13,26156.859375,26156.859375,25909.1796875,26114.599609375,2435105000
2020-11-16,26381.669921875,26394.400390625,26191.5390625,26362.0703125,2090236500
2020-11-17,26415.08984375,26530.5390625,26339.880859375,26515.08984375,2394565600
2020-11-18,26544.2890625,26618.009765625,26344.859375,26434.240234375,2292758600
2020-11-19,26356.970703125,26460.609375,26311.640625,26460.609375,2413890100
2020-11-20,26451.5390625,26564.25,26313.279296875,26406.869140625,2149354400
2020-11-23,26486.19921875,26662.66015625,26369.33984375,26659.7890625,2235155500
2020-11-24,26588.19921875,26630.33984375,26409.76953125,26630.33984375,2014989400
2020-11-25,26669.75,27040.41015625,26591.30078125,26819.9609375,2859974400
2020-11-26,26819.44921875,26819.44921875,26612.0,26695.25,1977652900
2020-11-27,26894.6796875,27009.150390625,26704.599609375,26758.490234375,2733597200
2020-11-30,26341.490234375,26960.9296875,26322.6796875,26853.390625,5742060100
2020-12-01,26567.6796875,26662.1796875,26375.240234375,26422.7109375,3564238900
2020-12-02,26532.580078125,26670.119140625,26379.48046875,26670.119140625,3704087400
2020-12-03,26728.5,26781.990234375,26556.01953125,26623.419921875,2830413900
2020-12-04,26835.919921875,26835.919921875,26652.33984375,26811.58984375,3205350200
2020-12-07,26506.849609375,26870.580078125,26256.400390625,26870.580078125,2806021200
2020-12-08,26304.560546875,26460.349609375,26270.91015625,26460.349609375,2542680300
2020-12-09,26502.83984375,26666.939453125,26445.66015625,26510.419921875,2537716200
2020-12-10,26410.58984375,26434.470703125,26287.01953125,26335.259765625,2000568900
2020-12-11,26505.869140625,26704.009765625,26443.009765625,26634.2109375,2497420400
2020-12-14,26389.51953125,26544.119140625,26318.109375,26522.099609375,2210976700
2020-12-15,26207.2890625,26436.0390625,26127.6796875,26418.9296875,2587144400
2020-12-16,26460.2890625,26510.189453125,26318.740234375,26421.2109375,2043444500
2020-12-17,26678.380859375,26678.380859375,26390.58984375,26608.439453125,2262422800
2020-12-18,26498.599609375,26668.099609375,26363.05078125,26650.490234375,3080026700
2020-12-21,26306.6796875,26498.650390625,26274.650390625,26422.619140625,2044977300
2020-12-22,26119.25,26365.19921875,25998.869140625,26260.779296875,1747533900
2020-12-23,26343.099609375,26343.099609375,26071.759765625,26083.109375,2009461800
2020-12-24,26386.560546875,26470.400390625,26221.30078125,26342.869140625,1297803000
2020-12-28,26314.630859375,26514.080078125,26264.3203125,26288.369140625,2669629600
2020-12-29,26568.490234375,26618.779296875,26432.91015625,26490.44921875,2304707300
2020-12-30,27147.109375,27159.470703125,26670.970703125,26695.109375,2552802900
2020-12-31,27231.130859375,27340.990234375,27163.509765625,27194.7890625,2054705300
2021-01-04,27472.810546875,27502.830078125,27079.240234375,27087.130859375,2870443300
2021-01-05,27649.859375,27690.2109375,27150.380859375,27281.33984375,3282490100
2021-01-06,27692.30078125,27756.4296875,27389.779296875,27613.33984375,3079382600
2021-01-07,27548.51953125,27752.359375,27457.470703125,27715.939453125,3775142800
2021-01-08,27878.220703125,27920.76953125,27538.19921875,27630.029296875,5667284000
2021-01-11,27908.220703125,28176.650390625,27794.810546875,28003.98046875,4366094600
2021-01-12,28276.75,28276.75,27781.419921875,27894.2890625,3399606200
2021-01-13,28235.599609375,28414.5390625,28136.640625,28309.3203125,3559366600
2021-01-14,28496.859375,28510.919921875,28280.08984375,28408.119140625,3205592600
2021-01-15,28573.859375,28667.58984375,28294.66015625,28394.369140625,4485371800
2021-01-18,28862.76953125,28864.25,28390.2890625,28454.58984375,2956444000
2021-01-19,29642.279296875,29848.4296875,29100.169921875,29100.169921875,4568245300
2021-01-20,29962.470703125,29993.470703125,29676.5390625,29794.41015625,3937834200
2021-01-21,29927.759765625,30135.5,29745.869140625,29951.779296875,3004888900
2021-01-22,29447.849609375,29862.890625,29413.51953125,29809.23046875,3381738600
2021-01-25,30159.009765625,30191.16015625,29673.259765625,29677.30078125,3066515300
2021-01-26,29391.259765625,29965.109375,29345.740234375,29892.849609375,4810723600
2021-01-27,29297.529296875,29636.630859375,29194.369140625,29556.580078125,3808971800
2021-01-28,28550.76953125,29191.6796875,28467.009765625,28914.849609375,2993470100
2021-01-29,28283.7109375,28972.060546875,28259.73046875,28826.1796875,3196757600
2021-02-01,28892.859375,28982.76953125,28382.259765625,28457.849609375,2464276400
2021-02-02,29248.69921875,29511.0,29198.859375,29378.119140625,2739194600
2021-02-03,29307.4609375,29312.0,28967.009765625,29305.41015625,2681355500
2021-02-04,29113.5,29409.0,28775.380859375,29093.5390625,3032246200
2021-02-05,29288.6796875,29495.640625,29184.08984375,29305.08984375,2675266500
2021-02-08,29319.470703125,29706.080078125,29293.640625,29629.080078125,2196734100
2021-02-09,29476.189453125,29527.669921875,29263.98046875,29442.5,1851043400
2021-02-10,30038.720703125,30075.5,29732.23046875,29796.189453125,1998284900
2021-02-11,30173.5703125,30184.169921875,29828.619140625,29995.279296875,1192111200
2021-02-16,30746.66015625,30793.48046875,30497.400390625,30675.8203125,3269676200
2021-02-17,31084.939453125,31168.30078125,30503.4609375,30636.369140625,3144032900
2021-02-18,30595.26953125,31183.359375,30570.55078125,31183.359375,3687581000
2021-02-19,30644.73046875,30720.150390625,30099.7109375,30483.4609375,3317191700
2021-02-22,30319.830078125,31071.609375,30298.580078125,31071.609375,4449910100
2021-02-23,30632.640625,30948.470703125,30126.400390625,30189.970703125,4605710300
2021-02-24,29718.240234375,30792.880859375,29532.6796875,30702.650390625,4846335300
2021-02-25,30074.169921875,30453.119140625,29833.05078125,30174.220703125,3663892300
2021-02-26,28980.2109375,29579.669921875,28980.2109375,29412.130859375,4126393200
2021-03-01,29452.5703125,29550.75,29195.970703125,29457.890625,2629062100
2021-03-02,29095.859375,29765.9609375,28957.310546875,29708.390625,2895849600
2021-03-03,29880.419921875,29912.0,29183.58984375,29249.4296875,3228618000
2021-03-04,29236.7890625,29597.16015625,29102.099609375,29525.48046875,2957909000
2021-03-05,29098.2890625,29397.26953125,28513.130859375,28667.140625,3996713300
2021-03-08,28540.830078125,29386.330078125,28422.26953125,29362.58984375,4906906100
2021-03-09,28773.23046875,29047.130859375,28326.130859375,28665.259765625,4377944400
2021-03-10,28907.51953125,29255.369140625,28710.91015625,29255.369140625,2842785200
2021-03-11,29385.609375,29412.419921875,28893.2109375,28909.98046875,3604263600
2021-03-12,28739.720703125,29550.369140625,28707.349609375,29550.369140625,3557237800
2021-03-15,28833.759765625,29178.990234375,28612.740234375,28923.94921875,3096719600
2021-03-16,29027.689453125,29118.619140625,28872.400390625,29036.8203125,2351605600
2021-03-17,29034.119140625,29180.009765625,28780.23046875,28992.240234375,1901329200
2021-03-18,29405.720703125,29596.580078125,29317.609375,29317.609375,2113745200
2021-03-19,28990.939453125,29271.400390625,28737.5390625,29158.48046875,3814440800
2021-03-22,28885.33984375,29139.0703125,28801.08984375,28801.08984375,2065830600
2021-03-23,28497.380859375,29043.1796875,28376.220703125,29008.01953125,2049560300
2021-03-24,27918.140625,28457.869140625,27827.05078125,28437.490234375,2689142400
2021-03-25,27899.609375,28032.009765625,27505.080078125,27628.080078125,2595007600
2021-03-26,28336.4296875,28415.150390625,28014.2890625,28043.650390625,2415384100
2021-03-29,28338.30078125,28484.66015625,28132.359375,28317.3203125,2847744100
2021-03-30,28577.5,28694.150390625,28371.23046875,28552.76953125,2269839800
2021-03-31,28378.349609375,28802.529296875,28332.779296875,28802.529296875,2703755400
2021-04-01,28938.740234375,28938.740234375,28511.650390625,28594.55078125,2232972100
2021-04-07,28674.80078125,29101.400390625,28598.859375,29101.400390625,2223606300
2021-04-08,29008.0703125,29054.8203125,28587.109375,28604.119140625,2522329300
2021-04-09,28698.80078125,29152.439453125,28604.55078125,29152.439453125,1897265800
2021-04-12,28453.279296875,28791.970703125,28274.26953125,28791.970703125,1992325200
2021-04-13,28497.25,28877.150390625,28452.119140625,28557.83984375,2062117300
2021-04-14,28900.830078125,28979.349609375,28685.060546875,28796.55078125,1941501600
2021-04-15,28793.140625,28884.5703125,28530.990234375,28872.8203125,1901863000
2021-04-16,28969.7109375,29079.1796875,28711.109375,28827.169921875,2192409800
2021-04-19,29106.150390625,29319.759765625,28806.759765625,28960.130859375,2020128300
2021-04-20,29135.73046875,29220.189453125,28885.55078125,28962.80078125,2014210500
2021-04-21,28621.919921875,28778.359375,28506.759765625,28702.26953125,2202031500
2021-04-22,28755.33984375,28848.01953125,28597.0,28716.98046875,1934891300
2021-04-23,29078.75,29078.75,28748.5703125,28798.44921875,1901002000
2021-04-26,28952.830078125,29238.990234375,28908.650390625,29106.44921875,1786353600
2021-04-27,28941.5390625,29045.109375,28793.220703125,28895.380859375,1834872800
2021-04-28,29071.33984375,29071.33984375,28887.330078125,28991.939453125,2074074300
2021-04-29,29303.259765625,29405.119140625,29162.869140625,29268.2109375,1838135800
2021-04-30,28724.880859375,29154.75,28701.689453125,29143.4296875,2577584300
2021-05-03,28357.5390625,28684.830078125,28256.029296875,28659.91015625,1725985500
2021-05-04,28557.140625,28577.51953125,28321.33984375,28438.150390625,1921124800
2021-05-05,28417.98046875,28677.359375,28325.9609375,28427.669921875,1720837700
2021-05-06,28637.4609375,28753.970703125,28384.119140625,28647.970703125,2478819000
2021-05-07,28610.650390625,28884.029296875,28530.7109375,28721.130859375,2205337100
2021-05-10,28595.66015625,28842.109375,28453.140625,28776.990234375,2358822100
2021-05-11,28013.810546875,28286.560546875,27910.7109375,28286.560546875,2383355200
2021-05-12,28231.0390625,28231.0390625,27897.470703125,28073.919921875,2132315300
2021-05-13,27718.669921875,28060.9296875,27718.669921875,27920.009765625,2167381500
2021-05-14,28027.5703125,28064.009765625,27715.880859375,27872.689453125,1880805200
2021-05-17,28194.08984375,28268.390625,28074.140625,28130.509765625,1857027900
2021-05-18,28593.810546875,28617.33984375,28438.029296875,28438.029296875,2065990000
2021-05-20,28450.2890625,28508.240234375,28293.23046875,28413.490234375,2465835400
2021-05-21,28458.439453125,28584.33984375,28286.919921875,28584.33984375,1653241900
2021-05-24,28412.259765625,28444.359375,28195.51953125,28417.990234375,1719640600
2021-05-25,28910.859375,28929.240234375,28461.5,28461.5,2352077900
2021-05-26,29166.009765625,29261.859375,29027.94921875,29056.279296875,2518538400
2021-05-27,29113.19921875,29157.94921875,28950.720703125,28998.390625,3804955000
2021-05-28,29124.41015625,29336.130859375,29033.720703125,29219.4609375,2591559500
2021-05-31,29151.80078125,29225.4609375,28909.51953125,29225.4609375,2188580800
2021-06-01,29468.0,29480.16015625,29036.44921875,29159.060546875,1832036700
2021-06-02,29297.619140625,29490.609375,29208.73046875,29414.640625,1933160400
2021-06-03,28966.029296875,29377.900390625,28902.669921875,29365.3203125,2241752500
2021-06-04,28918.099609375,29023.1796875,28737.970703125,28837.94921875,3054579800
2021-06-07,28787.279296875,29003.990234375,28615.609375,28985.599609375,2573174300
2021-06-08,28781.380859375,28979.19921875,28638.310546875,28900.51953125,1626863000
2021-06-09,28742.630859375,28859.580078125,28687.689453125,28771.140625,1807028800
2021-06-10,28738.880859375,28954.400390625,28664.939453125,28792.01953125,1940104600
2021-06-11,28842.130859375,28965.150390625,28743.8203125,28864.900390625,2038619100
2021-06-15,28638.529296875,28946.439453125,28453.48046875,28946.439453125,2376459800
2021-06-16,28436.83984375,28648.640625,28403.640625,28609.369140625,2053818800
2021-06-17,28558.58984375,28558.58984375,28216.08984375,28240.880859375,1888022000
2021-06-18,28801.26953125,28830.849609375,28532.080078125,28586.0390625,3761375200
2021-06-21,28489.0,28590.220703125,28314.9296875,28501.640625,2182673000
2021-06-22,28309.759765625,28579.0,28299.66015625,28575.16015625,1980080400
2021-06-23,28817.0703125,28893.7890625,28406.609375,28468.240234375,2293387200
2021-06-24,28882.4609375,28993.369140625,28782.33984375,28865.4609375,1723216500
2021-06-25,29288.220703125,29305.169921875,28971.599609375,29002.669921875,2149434300
2021-06-28,29268.30078125,29394.689453125,29209.4296875,29366.490234375,1512611100
2021-06-29,28994.099609375,29291.890625,28924.609375,29291.890625,2356507100
2021-06-30,28827.94921875,29146.279296875,28827.69921875,29107.900390625,2051503700
2021-07-02,28310.419921875,28859.01953125,28231.73046875,28859.01953125,2816172700
2021-07-05,28143.5,28338.7890625,28042.7109375,28098.91015625,1827212600
2021-07-06,28072.859375,28151.349609375,27904.529296875,28136.630859375,1904176200
2021-07-07,27960.619140625,27969.41015625,27703.41015625,27777.810546875,2040702300
2021-07-08,27153.130859375,27921.060546875,27110.619140625,27881.5,2948605700
2021-07-09,27344.5390625,27450.7890625,26861.869140625,27131.5703125,2499976900
2021-07-12,27515.240234375,27741.189453125,27420.349609375,27672.69921875,2054164700
2021-07-13,27963.41015625,28052.3203125,27612.689453125,27694.029296875,1995588400
2021-07-14,27787.4609375,27965.390625,27708.7109375,27965.390625,1865663700
2021-07-15,27996.26953125,28181.2109375,27741.08984375,27801.400390625,2081493200
2021-07-16,28004.6796875,28218.529296875,27878.529296875,27972.560546875,1968819100
2021-07-19,27489.779296875,27786.5390625,27397.2890625,27786.5390625,1874176200
2021-07-20,27259.25,27532.859375,27121.490234375,27395.830078125,2263380800
2021-07-21,27224.580078125,27371.5,26971.029296875,27339.220703125,1672533000
2021-07-22,27723.83984375,27759.7109375,27455.4296875,27464.279296875,1807199700
2021-07-23,27321.98046875,27740.94921875,27222.0390625,27740.94921875,1182745200
2021-07-26,26192.3203125,26878.75,26177.400390625,26825.73046875,2695215700
